view_count,cart_additions,time_spent,price,discount,rating,past_purchases,avg_spent,purchased
8,4,96,4195,66,1.9521925709754235,34,3450,1
9,1,223,4588,63,2.685200018839452,32,913,1
9,0,21,4975,34,2.15958015875049,30,3035,1
6,0,282,3220,43,4.908730414885965,7,752,1
8,4,173,4331,0,2.773134880166501,47,3800,1
1,2,140,2507,60,2.2654969866932917,8,2892,1
8,2,95,179,66,4.030596040179405,12,4202,1
2,3,155,4156,56,1.7934039684784047,29,4028,1
3,2,257,4957,1,3.6739263836163425,41,791,1
6,2,244,984,60,4.9920802596251335,5,4070,1
4,3,198,4678,41,1.576520607541947,36,1499,1
9,0,249,3028,18,1.2262342426288262,3,2912,1
2,2,108,4770,34,1.9013223092158285,41,515,1
4,4,219,536,48,1.216580504225854,2,103,1
5,3,79,3314,33,3.606098297157862,49,1001,1
9,4,58,2737,2,2.314966687199247,46,3652,1
9,3,224,2283,38,3.3591964092099684,8,1700,1
6,4,39,4823,67,1.9494385103742564,14,600,1
9,1,206,1038,18,3.344905421110679,38,4488,1
8,4,14,1504,66,4.156187379109181,19,840,1
1,4,242,703,21,1.5461460284214534,27,2330,1
8,4,233,2235,62,2.3823027997535577,15,3808,1
2,0,276,3210,59,3.121019038276948,0,1531,1
3,0,118,1611,53,2.905409021494568,40,2041,1
5,3,254,2141,34,3.526033347360896,34,4705,1
7,2,184,3670,46,1.7475211501936214,21,1848,1
8,2,289,490,42,3.0424495922333072,20,2009,1
7,1,71,2279,44,3.5661848494672945,34,283,1
3,3,236,3030,49,4.594432864587159,14,1837,1
1,1,109,4198,30,1.2177062216854533,49,351,0
1,2,13,2108,50,2.187922138088275,17,4002,1
2,1,299,4215,36,1.7133615860412843,18,1068,1
1,1,150,1762,55,4.111354266995303,48,2486,1
3,4,250,4573,52,4.570762837041443,11,1777,1
6,1,241,2076,7,3.786916653652258,48,3372,1
5,1,189,1437,67,4.009744860175872,12,1343,1
7,3,108,3769,64,2.7127017395400292,43,618,1
5,4,177,2688,17,2.9559964456782617,35,3467,1
9,4,135,4489,60,3.2750480073166552,46,3282,1
4,0,168,3397,33,4.550007172362764,25,270,1
5,1,84,957,0,1.381420441404742,47,1043,0
4,0,191,2670,54,1.3478808099207624,33,614,1
6,4,44,3038,62,2.330835002714701,40,3187,1
7,3,39,648,43,2.350820884209762,7,4054,1
6,0,272,2118,3,2.5140652970313493,5,4907,1
7,3,176,2303,4,4.184448112527474,48,1326,1
2,3,73,933,43,4.02141241545349,16,1774,1
8,1,106,4394,41,1.0627562341263062,6,3652,1
6,0,120,2778,36,1.015442612060789,7,2698,1
7,1,88,4316,19,4.378322882710798,1,3267,0
1,1,220,2198,14,1.0386525608256023,28,1217,1
4,3,156,156,38,3.432732931833078,10,639,1
3,2,217,1843,26,1.1549001446582472,24,2056,1
1,3,255,4712,1,2.7699504408353084,17,1518,1
7,3,131,3735,18,1.1390437132913949,25,4087,1
8,2,48,3725,51,2.5823414658032906,0,1855,1
4,0,90,894,47,4.546978438376855,30,4653,1
2,1,71,3265,11,4.484761421016142,12,1828,0
6,3,296,3148,46,2.5335030597207457,43,3981,1
9,1,87,674,27,2.9655007440747014,39,2828,0
2,4,182,2481,59,3.8510987789632414,6,2559,1
5,2,173,4251,31,1.2586040508673255,25,2418,1
4,3,108,3293,46,1.0517696360883306,25,4489,1
4,3,268,4977,11,1.2623266389409045,4,1157,1
5,3,114,4936,48,4.4212618561380115,35,3686,1
5,3,272,3378,37,3.344555749951047,6,602,1
5,2,79,2720,31,4.416222592073572,48,1186,1
4,3,10,4226,18,3.861952414186064,47,3611,1
7,1,124,3830,40,4.68563410474122,23,1290,1
7,0,238,4583,5,4.879881833300254,30,4471,1
6,1,102,3440,22,2.2698767694034707,14,4819,0
8,1,28,3191,25,1.8898048399272045,38,3606,0
5,0,233,4780,62,1.4466400726054243,1,4671,1
2,0,299,4278,24,4.4615170193704685,15,3008,1
3,3,51,2719,1,1.1832128602164769,47,1617,1
3,4,209,4890,23,1.4861711641990367,37,1952,1
6,0,142,2313,66,3.1404476298343424,11,4673,1
7,3,82,1354,12,4.976806603942833,9,2932,1
1,3,160,3480,25,1.248264922005165,41,303,1
1,1,176,2845,38,4.98032249993868,13,2060,1
7,1,80,4553,34,3.995880365726987,32,1146,1
6,3,94,1883,64,2.0221632561198915,15,1582,1
2,3,43,3031,51,2.712894593646274,26,4284,1
2,2,48,1739,38,3.5154027336503066,2,3194,1
8,0,280,1764,35,4.96335775949703,8,1723,1
7,0,106,197,5,1.158305835419533,47,3503,0
4,3,29,1002,18,1.1086068537429083,10,1157,1
4,1,31,3996,21,4.517670537903954,34,4099,0
1,2,135,261,32,1.8259625696200175,24,3371,1
4,3,82,576,40,3.6244585299331824,4,2846,1
2,1,244,2080,0,3.573668876860592,25,3587,1
8,0,79,3645,53,1.222738160989107,28,2428,1
6,0,173,844,41,4.471254624616746,36,3467,1
4,0,88,326,43,1.5569037891546844,38,1297,1
4,3,255,893,17,3.1007868708415183,39,2471,1
8,3,44,171,48,1.7874374758597216,5,1920,1
4,2,185,3563,37,4.321948380420068,6,3216,1
7,3,35,2823,47,1.9264774427089937,3,4371,1
6,2,223,3834,25,4.2413943617667975,0,1311,1
6,4,49,1175,46,4.904220987166974,36,546,1
3,1,49,185,19,1.7569429169524469,24,1391,0
2,0,107,4854,22,2.0641121192560954,24,547,0
4,1,202,1344,42,1.2431835363915331,45,2366,1
1,1,66,2644,22,4.81618721672285,49,3742,0
4,1,134,4745,14,1.2361247376568207,14,2603,1
6,0,44,4914,4,1.9722201807956123,49,1440,0
6,4,46,2749,3,3.1619439055846823,25,399,1
1,1,146,1008,57,3.263029591683234,14,247,1
9,0,69,4058,3,4.748052025117026,44,1280,0
9,3,286,3598,31,4.002276163883324,2,2384,1
3,4,248,579,2,4.030028796537495,26,4953,1
2,1,129,1118,36,3.77610407259517,15,1445,1
9,2,157,247,29,1.6095485174354054,26,3047,1
7,0,259,1047,54,1.4435836734575958,4,4803,1
9,2,158,988,11,3.56539048948387,11,2524,1
6,3,142,3011,42,3.543565424025128,23,4590,1
4,3,110,900,67,3.1131481722315746,2,470,1
4,0,114,2901,54,4.05165229301638,21,3314,1
1,4,259,4338,53,1.7898826621621478,29,2702,1
8,1,100,1865,27,4.943266314737176,8,446,0
7,2,130,3645,59,3.639191766097409,49,4258,1
7,4,222,3269,43,1.883058449280588,12,2117,1
3,2,292,4690,67,3.705167332421347,46,1685,1
7,4,287,4743,23,3.680715707948617,34,2613,1
8,2,292,3317,58,1.5904660148376077,0,1225,1
5,1,186,1012,53,4.503388112653139,0,3595,1
2,0,167,1026,10,3.2543961199423426,17,4693,1
6,3,188,4591,12,4.7186360735994395,13,3425,1
6,2,211,3880,65,4.589436764390992,11,4014,1
5,0,247,2118,46,3.400419131706284,2,1810,1
4,2,204,548,20,2.3874839180717173,38,1722,1
3,3,228,3380,63,4.6811676564405165,41,1357,1
5,3,131,447,62,2.1376638104840313,34,2345,1
8,4,290,4586,1,3.494000712025037,12,2932,1
7,4,141,3865,63,3.308743679835297,18,1863,1
3,1,257,4394,45,1.1361905411135287,45,795,1
1,0,135,3914,62,3.9192248196300934,21,2638,1
3,0,116,2843,42,4.223398801468662,33,1367,1
8,1,229,3762,41,2.7920312428862255,49,1087,1
5,4,209,3837,45,4.503872241787279,44,4411,1
7,1,201,480,27,3.755290078004979,16,2566,1
2,0,28,906,24,2.3467603588034227,39,1791,0
4,3,48,4372,59,1.8026276277017517,6,3386,1
1,4,49,146,25,2.5906356825116545,5,2203,1
8,2,12,3928,1,1.1040827327032439,26,4790,1
8,0,206,934,50,3.5596458647376723,46,2897,1
7,0,51,3438,52,3.9920078031864588,3,2575,1
9,4,125,4992,11,4.717029764429326,17,209,1
4,2,185,4550,23,4.070984380326149,4,2366,1
9,0,299,4924,26,1.5235805862678515,47,2308,1
5,0,165,1229,49,1.5891980493054638,32,4331,1
1,0,294,396,45,1.1773224058816343,10,2799,1
8,4,252,2269,37,4.282692291258725,10,760,1
5,0,101,4075,41,4.444320709037699,2,1143,1
4,0,259,1984,5,1.5350376456024004,35,1198,1
7,3,149,3603,1,1.7416544260723614,49,3039,1
3,4,138,3597,26,4.342947216543609,3,4954,1
9,1,146,3895,24,1.2776425869751353,31,2648,1
3,2,299,815,54,1.6490556635299325,4,4329,1
7,1,82,2950,54,3.764765950494348,20,4520,1
4,4,152,2353,67,1.4266814715316278,48,2575,1
1,1,85,4072,55,4.069195337554712,48,3600,1
4,3,225,4298,32,4.530492398399085,25,4715,1
6,4,200,2344,25,4.387904545106863,39,1628,1
1,4,246,3583,11,3.0551840857734467,42,3778,1
1,0,77,3930,5,1.463392963812518,16,1578,0
8,2,194,3964,29,1.3901458576921368,36,4006,1
9,0,27,217,23,1.9073231498122767,4,801,0
7,2,289,4460,59,2.2238384022742332,20,2165,1
8,1,165,4953,39,3.064398116177341,4,2712,1
2,3,89,1654,33,3.5239078228783884,36,4679,1
2,3,125,3032,59,3.7481400749224094,7,1242,1
2,3,40,3779,47,4.00598736415103,38,3505,1
6,2,37,4983,28,4.074179723494005,48,4787,1
9,3,199,2700,18,3.488042398733259,27,3343,1
6,3,26,1725,22,3.359391985558528,46,350,1
8,4,219,3417,59,2.8311749479016104,9,3062,1
3,3,136,1025,6,4.432801229449373,46,3633,1
1,4,104,2763,49,2.8700103553997636,41,4799,1
5,2,172,1441,26,2.284686302006259,5,3708,1
3,1,76,3250,58,3.3644869015827172,12,4521,1
4,4,244,4893,57,2.9238195940955665,49,4168,1
7,3,127,111,48,1.335880544547098,47,697,1
3,0,166,4065,8,2.2723600926804104,38,3836,1
4,2,242,406,34,3.9788883396044468,3,3025,1
9,1,175,4128,34,3.088770546284383,22,1161,1
1,4,71,1542,33,1.6750051558597305,21,1121,1
7,4,109,2209,26,4.448626886945567,7,1089,1
4,0,193,4607,32,3.2948846438429182,18,2139,1
7,2,138,3852,67,3.0692552222629703,46,2297,1
1,2,239,4000,45,4.479633116600086,6,1295,1
6,1,58,1789,65,3.0390579958486477,24,2410,1
2,3,291,4799,23,2.2026810103578147,49,1096,1
4,1,49,1656,30,3.671791834818435,11,1575,0
3,2,45,3717,63,2.3987331525847297,34,1329,1
8,3,259,3761,22,4.288193591122408,15,2074,1
3,1,92,4240,23,1.703998016835543,20,4446,0
2,3,72,1366,23,2.4242165136245184,33,2688,1
4,4,89,1536,25,1.3003012683670154,43,4016,1
9,4,280,4439,38,4.177381967923257,48,1532,1
5,0,119,1948,67,2.3505643399790506,46,4772,1
1,3,166,3648,23,2.2546409524684528,20,2942,1
3,4,145,3343,37,3.693445670794098,22,262,1
2,4,107,4515,67,4.913812856469155,36,3397,1
4,3,127,1635,12,1.347808922604448,16,2020,1
9,2,199,4363,25,1.0221720675054948,40,2646,1
8,0,50,4820,58,2.677258221135999,23,3904,1
2,3,226,2077,51,4.428093372248867,21,3340,1
6,4,49,1480,26,3.753699944292466,14,510,1
4,4,195,806,31,3.384591603576081,32,337,1
1,2,189,876,44,1.6650544028923733,34,1781,1
3,2,129,942,21,2.3791438117230848,19,4031,1
2,2,25,3945,69,2.6386517000110623,40,1058,1
2,4,166,1834,7,4.68625553382636,45,413,1
8,3,273,739,16,2.447069749486911,5,1491,1
9,3,117,3411,49,3.5714243209235463,21,2805,1
7,3,175,2036,43,2.1913688899424253,34,3311,1
9,3,52,1270,31,4.73668208164478,47,1900,1
2,1,208,3888,52,3.295120140157154,26,2380,1
8,3,245,2910,47,4.594250429818652,2,4863,1
3,1,112,607,28,2.4412970648130523,16,3079,0
7,4,71,4782,50,2.5289385602594936,9,4834,1
5,3,47,3870,34,4.865417821433266,27,710,1
1,2,65,3921,39,2.8332104211607283,27,185,1
2,0,134,1685,54,3.582698044739237,4,3666,1
3,3,253,4694,69,1.531150099100338,1,3547,1
8,4,115,3473,11,2.132802343040275,29,2965,1
7,0,270,1612,43,4.161104758221647,1,2308,1
6,0,70,4761,61,2.0784251970983365,36,4390,1
9,0,22,4979,64,3.6234006037699884,2,3655,1
5,1,222,2047,38,1.3363321327698232,17,2418,1
1,3,172,2008,65,3.7250389702253828,43,1054,1
5,0,180,3558,65,3.5428296865011077,21,4839,1
4,4,148,417,0,3.7936326147484998,17,4341,1
2,1,187,2290,19,1.2894774677473446,5,3179,1
4,2,89,1668,43,2.5717187388874088,19,4047,1
4,1,164,1255,15,1.980575338831604,7,4875,1
3,3,211,2203,66,4.129248558067143,16,3395,1
9,4,101,139,18,2.238922641012521,29,1569,1
2,2,221,1324,68,3.344786536500964,22,2474,1
1,1,100,1676,38,1.6985778719280318,25,1107,1
5,0,217,2421,6,1.1135749466999636,31,4248,1
1,2,97,1483,56,3.984481369458297,15,2670,1
6,1,201,1540,61,2.3919560998061162,1,2243,1
7,4,115,3357,23,3.459412304176869,49,4648,1
5,3,24,3381,15,4.124450589898876,48,3652,1
7,2,49,970,0,2.5011765707608062,27,3137,1
7,0,173,2362,31,3.811806847919013,1,1862,1
1,3,172,404,1,4.637226943833458,47,2396,1
6,1,35,1592,47,3.7995220026593755,39,4780,1
6,3,225,3165,0,1.5888919044531806,29,3620,1
9,0,48,3591,9,1.155539031252005,48,4141,0
5,3,174,1867,6,3.0092583611948744,5,3162,1
9,3,213,1546,10,4.029685854567753,40,1773,1
1,1,201,3678,21,3.83762606190562,34,3454,1
6,3,119,3343,17,2.9992740928431783,25,4234,1
5,2,216,4588,31,2.705525504539885,0,4251,1
8,1,96,4855,43,3.7826706781600623,21,4774,1
7,3,299,1705,53,2.715364556918416,13,2557,1
2,1,267,103,56,1.9007417101450095,15,420,1
8,1,263,2256,68,3.4210534080736874,1,4679,1
5,2,239,1797,36,1.5447273982479337,49,3455,1
2,3,167,4003,49,1.0369369655946428,36,1484,1
5,3,228,2986,30,3.388147522001406,38,3634,1
4,2,44,1930,9,1.4922393562644953,37,4077,1
2,2,176,3860,37,3.579601602227359,42,2099,1
3,4,82,4905,10,1.7485541637456818,9,2619,1
5,2,31,4514,33,3.3561257994332636,5,2142,1
4,3,285,3370,66,1.6116991968735155,35,4838,1
7,3,92,3155,55,4.904266456571117,48,2138,1
4,0,69,2961,51,2.165979542437488,37,3967,1
8,2,277,3916,43,3.958325368756348,23,4198,1
3,0,112,4321,36,4.076442409400359,20,4354,1
5,3,70,2486,18,2.5178736701471025,28,4091,1
4,4,142,3046,49,4.802060061785312,10,231,1
6,2,291,4697,12,3.780814677972764,41,689,1
1,2,183,485,64,4.244866480114692,20,885,1
1,3,77,4109,69,1.7575320683794362,32,4211,1
6,1,297,394,44,2.7197130165307253,31,2929,1
4,0,178,928,36,2.9839234829286645,46,1274,1
4,3,36,3748,6,3.569189582715265,14,2366,1
8,1,189,472,16,4.016200315722983,18,3978,1
7,3,274,2075,61,2.0425089457513947,43,2006,1
2,3,111,3305,59,1.0807244656463113,4,490,1
8,4,281,133,33,4.862562668110837,34,3090,1
7,0,174,4610,50,2.9114712417531696,37,4915,1
8,0,108,3220,3,4.354187600544795,11,1249,0
3,4,149,2419,42,3.875383597130215,17,278,1
5,1,276,1754,39,3.0384026657026046,49,4854,1
9,4,271,1161,51,3.1861901038885208,30,826,1
6,4,65,1123,31,2.041485819894897,8,2341,1
4,1,65,4219,18,3.5420522631415827,12,2713,0
2,0,109,599,45,1.5787592024441963,46,697,1
6,2,279,1974,47,3.3462997290217196,48,504,1
7,4,125,2155,69,4.522240685682054,18,2296,1
7,2,53,3194,21,2.2783741646300033,33,2021,1
2,3,126,3935,65,3.12664178222839,16,2185,1
1,4,231,2835,13,1.3950272178170335,6,2805,1
8,0,140,2946,29,1.6802287463466086,7,3227,1
1,2,170,3104,32,1.9722913162771532,46,840,1
9,2,42,833,33,1.5020086177698455,29,3567,1
9,2,183,1819,21,3.5750248666922695,30,4474,1
4,4,43,2969,40,1.5450237291530633,33,4093,1
1,1,246,695,6,3.852872460745319,12,3280,1
2,1,240,2090,69,3.123080530193996,43,1825,1
4,1,126,888,6,3.3399133594035946,34,2462,1
1,4,82,3002,29,3.432990728098707,49,524,1
3,4,222,4312,20,3.7422480645166014,2,2818,1
4,4,115,2318,31,1.59116760970065,36,3099,1
1,4,164,1208,4,3.144423270382582,31,3989,1
5,1,220,4677,56,3.940257106407309,9,2546,1
6,4,206,4611,43,3.707975829045782,16,2222,1
2,0,196,3581,9,3.804254076765411,31,185,1
3,4,290,448,66,3.819690803707784,1,2746,1
3,0,288,2703,32,3.785521334259469,23,4165,1
4,1,146,2407,53,2.1667822331864786,9,951,1
8,4,284,574,5,3.625365347240729,46,1200,1
8,4,35,260,55,4.88867362334428,17,3472,1
7,1,112,2881,49,1.7312619975867776,45,2063,1
3,0,299,139,49,4.990288687613862,21,2035,1
4,0,36,1593,8,3.980669075524291,43,4370,0
1,1,112,2404,33,2.6037731254492646,42,1242,1
2,4,189,1002,14,4.483316596674539,13,3905,1
2,1,54,1292,64,3.8855463738621636,1,2218,1
7,2,274,2980,33,2.780829289481658,23,3412,1
8,4,189,3055,6,2.8105529424964955,34,3084,1
5,4,282,3764,42,1.1984786681081343,32,1047,1
2,2,126,3933,23,2.937174220307089,37,4079,1
8,0,294,1813,8,4.480918086882865,43,2330,1
6,0,120,539,4,1.1121100221601137,32,1271,0
8,1,245,1546,7,2.992064239998476,1,2504,1
1,2,167,2961,10,2.9313078212362056,23,3717,1
2,4,200,4284,17,2.7527303598199735,1,4711,1
8,2,294,4011,47,4.12079125836088,15,1498,1
3,4,200,988,29,1.2704012871937378,3,3144,1
1,3,125,3319,44,4.733615975901525,10,1758,1
3,3,23,4275,8,3.2681957125239736,43,1913,1
1,4,216,4081,50,3.4048599131598483,1,1283,1
9,4,89,4955,47,3.8596699499395566,30,3586,1
3,4,210,863,9,4.6153059512198364,10,1204,1
9,1,94,1483,8,2.003383328712789,24,1142,0
5,2,119,1111,26,1.836741013924457,12,1748,1
8,4,118,932,61,4.283601730190714,14,1165,1
1,2,260,1083,57,3.310728038613719,23,790,1
9,1,78,1985,53,1.8068484153246023,28,1009,1
3,1,98,4065,18,4.102606425251768,9,4277,0
4,2,51,1430,67,2.300391553881576,14,822,1
9,0,275,3299,60,3.0107858208363787,14,1961,1
4,1,154,2973,57,4.242849453602694,48,4335,1
3,4,231,1317,43,3.3916755603848667,12,3512,1
5,0,142,1321,6,3.427277395556033,11,3869,1
6,3,278,4443,40,2.0020484936747085,28,1490,1
6,1,216,1176,59,3.596560576416802,23,610,1
2,0,233,4994,36,1.987161483132173,17,4510,1
7,0,85,2377,65,1.9236915395518053,1,4439,1
4,3,215,2573,5,4.67031687418759,29,1726,1
2,0,159,1726,28,1.6316724287900635,27,2565,1
1,3,145,2384,48,3.221004418698275,14,2085,1
3,0,160,3060,28,2.0634950697819625,22,2354,1
6,3,134,3496,23,4.735728467492898,39,110,1
2,4,128,1060,46,4.502496408728439,45,917,1
8,1,264,2767,66,1.298036729909097,36,3688,1
4,2,84,3853,7,1.8616723904142671,22,4733,1
6,3,167,2270,36,1.5563567972195975,38,2409,1
3,3,210,4793,60,1.5984222074589076,40,3076,1
2,0,240,1499,3,1.6281428372981281,27,3313,1
1,1,279,1942,50,3.6167830173822964,13,1706,1
4,0,175,1865,3,2.454130340762302,30,2446,1
6,2,139,4009,14,1.2506582492385374,1,1416,1
7,2,66,1601,9,1.2911223451264906,40,3683,1
6,0,180,1729,57,2.1306704158342624,25,1175,1
3,0,68,125,45,1.2640713111324908,17,528,1
8,1,170,2816,27,3.787665995451975,26,3950,1
4,4,126,2928,33,4.558017557055245,30,4260,1
7,3,250,4588,1,2.5306116884991954,10,174,1
9,2,71,3792,59,3.1724436075474345,46,853,1
1,2,188,3103,58,2.6237655902062986,22,520,1
6,0,38,994,0,3.9643545237939253,5,4748,0
4,2,195,4288,4,4.427182429606733,5,2685,1
8,1,186,2301,11,3.9375478856469623,1,4480,1
9,2,126,2684,5,3.933701602496377,33,4258,1
9,0,132,2547,34,4.358214281983404,41,4868,1
4,4,240,3317,10,1.8751604099199555,30,2693,1
2,2,204,3080,68,1.4815014515342861,29,3298,1
1,0,125,1613,15,2.4171627305562833,31,2329,1
6,0,205,668,38,2.9805717993483793,47,1666,1
7,4,135,3045,22,4.376147627321409,40,1067,1
5,3,238,3614,55,3.1948227929102893,33,3041,1
9,2,64,3632,39,3.276782813250994,15,3920,1
7,2,212,3141,44,1.7247580422133426,49,2613,1
4,0,26,2878,67,1.1281325706844934,18,4478,1
5,3,125,2443,47,1.4954087778222531,8,1507,1
3,3,117,1508,42,1.3805437182316687,11,1657,1
5,4,219,553,48,3.5255939763793016,10,1040,1
3,2,220,3526,56,3.772516968496782,35,4919,1
2,0,155,3728,60,3.46568117253653,14,138,1
9,0,97,1707,33,4.439770511678793,38,2894,1
7,2,231,2499,51,3.517744286507931,25,3228,1
6,0,296,1823,23,1.7575390789793022,21,2531,1
2,3,121,1036,66,1.7124622683814343,41,116,1
7,3,129,457,56,4.193854692535129,12,395,1
1,3,177,4839,8,3.5948501994982296,26,2766,1
1,1,45,4363,33,1.180568801098166,20,1213,1
7,3,237,4464,21,3.131612093220563,15,461,1
9,4,92,4391,14,1.4112270094557964,0,4784,1
1,2,88,3417,49,3.3268856106016185,18,2252,1
7,0,251,721,45,1.3897894120765613,28,3570,1
8,2,10,2619,16,2.331824664405716,46,4702,1
3,2,59,1963,37,2.88946863584954,8,193,1
1,3,86,2680,27,2.601154963700812,27,3038,1
4,1,237,498,8,3.679636153214703,16,3591,1
6,1,230,2497,38,1.5689175545572347,34,2517,1
7,0,59,1441,30,4.895068610273112,8,3234,0
7,1,81,831,35,3.5263979654960003,1,2318,1
7,0,258,460,46,2.1007458795548213,5,2899,1
3,2,206,4000,53,3.3709340328740276,1,2075,1
1,0,160,4179,1,2.845836786460329,1,2609,1
9,2,18,2821,50,1.6974393615789367,7,189,1
1,4,30,1592,19,1.160326924901904,44,625,1
3,1,92,3051,48,2.249710887006603,18,1937,1
7,2,205,1345,10,3.4320974213735314,48,2356,1
4,0,186,4220,24,4.222303805988828,16,4201,1
2,3,67,4230,69,2.6728534124981542,48,3014,1
5,0,195,1459,61,1.262409716033039,25,808,1
2,1,191,4594,16,4.16915582067951,22,425,1
1,2,40,4129,61,1.0817209462230957,21,1873,1
8,1,240,1310,12,4.47855670979055,3,3243,1
2,4,149,4896,1,1.1387354304501862,11,1622,1
3,0,178,496,66,2.853697275411927,28,424,1
9,4,165,503,63,4.776888632057082,16,4284,1
3,4,12,2592,14,3.078972829233345,24,4898,1
8,2,38,744,42,2.1232797344799637,17,312,1
3,3,296,3865,22,1.9694783857978861,28,1815,1
8,2,95,460,17,3.2840809694155557,46,2018,1
4,4,60,1088,11,2.4580657149328866,10,125,1
9,3,272,795,6,3.6137294543657257,14,2596,1
4,2,287,2760,66,2.8070184624689567,34,4706,1
6,2,187,271,39,2.7858983561054766,5,4965,1
4,0,231,1223,65,2.4329613379757626,45,3909,1
4,2,296,584,17,4.006063041953782,40,2938,1
2,0,82,2214,32,3.055936928412829,18,2133,1
3,4,176,562,6,3.9217260793682267,34,3399,1
8,1,248,4271,54,3.1466887351779365,1,3113,1
3,3,277,599,16,2.6649365377574226,1,3613,1
9,0,190,3873,18,2.7644075104756465,16,1229,1
4,0,224,1837,23,4.735480390582961,48,3203,1
6,0,269,4717,31,4.177754901587631,30,134,1
2,3,98,1470,47,2.36946219061828,1,2481,1
2,1,190,1064,30,4.3297224386715,26,4084,1
2,3,175,3554,19,2.9426419897082408,36,303,1
3,1,92,2567,10,4.058899653345247,39,3579,0
3,0,282,4701,62,1.2194678408371797,32,2930,1
1,1,131,823,33,2.2708036865832817,33,2184,1
5,3,100,4323,62,2.6140161663790953,49,3323,1
9,2,277,2615,34,2.559445585027041,21,582,1
6,0,87,2666,63,1.038988817248382,24,751,1
7,0,79,3407,41,2.789803954550496,12,4816,1
7,3,63,1702,67,2.228931158627951,34,2847,1
7,2,166,246,25,4.457724018310035,40,4968,1
5,3,38,3565,68,4.857452605412456,26,3177,1
2,2,102,3646,17,1.2962152052361429,22,4600,1
4,1,250,1754,26,4.393898653812549,38,2492,1
6,1,268,556,63,4.968803800825109,36,1308,1
7,3,193,3869,51,4.084187148177531,7,903,1
3,3,170,2526,42,3.8059375510779927,21,4880,1
7,1,269,1875,26,4.519221843243864,16,135,1
8,4,198,3428,31,3.940006831943382,47,2330,1
8,1,273,1041,39,1.86374578406273,41,4756,1
9,4,220,3902,13,1.9137598258542323,39,1175,1
6,1,284,3953,61,4.655788321760285,3,2052,1
6,0,283,4539,61,4.083584046442357,41,3672,1
6,4,207,659,26,2.1871743888621666,21,2101,1
6,0,222,676,60,3.0456949978072507,22,1359,1
6,0,129,220,56,1.4291267857712078,33,1122,1
7,1,224,4829,5,2.076482662555463,48,4752,1
6,3,66,404,23,4.775141247598299,2,4393,1
9,0,172,4029,4,3.3644286822503795,47,551,1
4,3,162,946,11,1.2480470323509048,3,3638,1
7,4,283,1272,44,2.4286709651219214,35,795,1
2,1,231,4855,67,4.485053100201357,6,969,1
5,1,247,569,21,1.6004305816917497,3,274,1
5,4,195,787,12,1.932083394475284,42,762,1
4,0,65,2041,42,2.6445708953205136,25,1095,1
3,1,291,310,63,4.380840765665711,36,3992,1
5,1,116,3476,46,1.9814284437964291,12,3226,1
2,3,147,558,30,4.554662974070851,20,976,1
9,0,127,3282,69,4.29661940276915,35,501,1
3,3,227,367,39,3.7993789574374746,49,4823,1
1,2,113,4420,55,3.218288482525478,30,2177,1
3,1,106,367,26,1.602834808057159,34,3230,0
1,4,179,3126,30,2.0921705455865847,33,1411,1
3,1,277,3808,38,1.199000888366108,39,4411,1
1,1,279,3713,19,1.4363732202124178,44,4793,1
9,2,122,2106,8,3.340567464256567,14,3109,1
5,2,222,3748,69,4.453604264100402,18,4437,1
8,2,180,3813,3,1.6109597693968487,0,1872,1
7,4,26,3895,38,2.7854680502943516,4,1845,1
3,4,55,3612,23,1.2167852701324402,41,1119,1
1,1,148,4280,0,3.143476124063704,4,3032,1
7,0,214,2025,61,3.242917627270715,17,661,1
7,0,46,3309,60,2.0330189338304323,16,3098,1
2,3,206,4120,39,4.017019801981961,38,3279,1
9,4,192,4677,64,1.206168335284104,32,3563,1
3,0,18,4217,47,3.5615298469546945,33,1499,1
4,2,166,1930,37,3.7814165081123026,38,1042,1
4,3,149,2942,58,4.305599828568418,42,1627,1
7,0,201,4089,47,3.348718670165849,25,1776,1
9,4,231,3665,29,1.1538326170721276,49,3740,1
3,0,33,4485,37,4.862850961214475,13,1892,1
1,3,175,3837,57,3.094336998559356,27,2807,1
2,1,171,1005,28,2.2105967608576713,15,175,1
4,0,172,150,30,3.6914658062553394,27,4041,1
1,2,52,3693,17,2.263343323588101,20,3010,1
5,0,25,4968,37,2.9343651303494425,32,1908,1
1,3,65,3566,49,2.0942209607195705,5,1689,1
7,0,107,2845,56,2.6111644184545604,43,3357,1
4,3,89,1149,35,2.990319692801584,47,3798,1
6,4,253,4508,7,2.292229534381673,42,606,1
5,4,208,1720,49,4.913173747825079,8,2209,1
7,0,199,2593,53,2.7298884810220185,36,4194,1
1,1,18,1471,24,3.9953647816663693,49,863,0
2,0,168,2822,34,4.605734530054628,35,4243,1
4,4,65,410,27,2.8911707681210186,41,4263,1
1,3,185,4720,29,1.427640417640891,13,1800,1
1,0,60,4980,26,2.6175152092536393,42,2275,0
8,1,292,4614,66,4.122217973273003,46,3466,1
1,1,255,4164,59,3.965639896391885,23,3754,1
5,0,274,2004,20,4.348537557932966,44,3210,1
8,0,20,4617,18,4.573844867685596,34,4865,0
3,2,285,4874,34,4.295031481606598,21,3509,1
5,1,94,2223,10,3.4449449416108147,35,2582,0
2,2,258,1974,32,2.0964562209970845,43,3927,1
4,3,88,3187,38,3.2099368260382324,26,1122,1
